sport,league,event_id,event_starts_at,matchup,alt_type,market_type,market,selection,headline_side,team,player,player_id,market_id,outcome_id,line,book,price,decimal_price,implied_prob,l5_pct,l10_pct,season_pct,estimated_prob,conservative_prob,edge_pct,ev_pct,confidence_score,shadow_status,rejection_reasons,recommended_units_pre_news,portfolio_shadow_units,stable_wager_id,cap_reasons,actionable,board,scope,as_of
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,SPREAD,GAMELINE,SPREAD,PDX +12.5,AWAY,PDX,,,26b606d2a0c171236c149b78fc1e026c6914c49d,a76ca00b847a4a4ef857705b7358a7fdb76c63ef,12.5,DraftKings,-475,1.2105,0.82609,80.0,80.0,,0.714286,0.543686,-28.24,-34.187,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,ef20c401baa5b5cd51eab647418980093a9acd9a,2026-08-14T22:40:00+00:00,BOS @ PIT,TOTAL,GAMELINE,TOTAL,BOS @ PIT TOTAL OVER 4.0,OVER,,,,a6325d5b0e3c01b6a0499d1aca4203495cc1666b,96bb829baaf14bc045de3e73b9ced09eda2e85cf,4.0,Fanatics,-950,1.1053,0.90476,80.0,88.889,,0.769232,0.594731,-31.003,-34.264,69.017,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,8a105b91f1d12e353b0236f2f946c271af63c996,2026-08-14T23:15:00+00:00,NYY @ TOR,SPREAD,GAMELINE,SPREAD,TOR +5,HOME,TOR,,,c54a8aff5dc6e303037d96f84447d1c8a6b98e8a,7633e6066c03ffd5d11915c8faaed7367578cd00,5.0,DraftKings,-960,1.1042,0.90566,80.0,88.889,,0.769232,0.594731,-31.093,-34.33,69.017,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,6db6568d134f5df21219209469036a5e0afb6764,2026-08-14T23:10:00+00:00,BAL @ TB,TOTAL,GAMELINE,TOTAL,BAL @ TB TOTAL OVER 4.0,OVER,,,,24d8f1e8e6c1a089120500d15fc3c74b4d534a4f,91913c9c5b02ae377b49e9caaf3a217b0b043249,4.0,Fanatics,-1000,1.1,0.90909,100.0,88.889,,0.769232,0.594731,-31.436,-34.58,71.239,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,ef20c401baa5b5cd51eab647418980093a9acd9a,2026-08-14T22:40:00+00:00,BOS @ PIT,TOTAL,TEAM_PROP,TOTAL,PIT TOTAL OVER 0.5,OVER,PIT,,,4cbe9b80f2c85d232002c1c17e6f1922a412362c,f04c0d74cd5492e2023323e539390524bcd9ea98,0.5,draftkings,-1800.0,1.0556,0.94737,,90.0,,0.785714,0.619416,-32.795,-34.614,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,7fcdba132025d708ccb897487bbdf70ae514ed86,2026-08-14T23:10:00+00:00,SD @ CLE,TOTAL,TEAM_PROP,TOTAL,CLE TOTAL OVER 0.5,OVER,CLE,,,48575e5fb5f5fddba0ed2cb839cbd4bc5c3d2796,8f1aedc3e23c9b9e96544cfb4107fc52638310fb,0.5,draftkings,-1800.0,1.0556,0.94737,,90.0,,0.785714,0.619416,-32.795,-34.614,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,ce28e39e53f06c32668c3d703ee9067eed9ba577,2026-08-14T23:30:00+00:00,DAL @ IND,SPREAD,GAMELINE,SPREAD,IND +3,HOME,IND,,,69cbdd05c51aa1af4414d4627da4919ef384b30b,2621f21d98ffdca6e843e6bedd20f3e557e4dc92,3.0,Fanatics,-500,1.2,0.83333,80.0,80.0,,0.714286,0.543686,-28.964,-34.758,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,36ff8623e428995786e706503854ba8fc1c26140,2026-08-15T00:10:00+00:00,SEA @ HOU,TOTAL,GAMELINE,TOTAL,SEA @ HOU TOTAL UNDER 12.0,UNDER,,,,56d54017dd21ab6226bd746df2b0e3c06ecfd26e,74da8f3e57f1a58bc302ff450bba809bb2c2c70c,12.0,Fanatics,-500,1.2,0.83333,80.0,80.0,,0.714286,0.543686,-28.964,-34.758,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,0ca4cb92aa874e95044a13829b554bd5fb96a8d1,2026-08-14T22:40:00+00:00,CWS @ DET,TOTAL,TEAM_PROP,TOTAL,CWS TOTAL OVER 0.5,OVER,CWS,,,9d0172a4386e459c646dd657ba003cb0d75fe225,4673ffd719ebf086df08f7d6458b0718967102a8,0.5,draftkings,-2000.0,1.05,0.95238,,90.0,,0.785714,0.619416,-33.296,-34.961,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,ef20c401baa5b5cd51eab647418980093a9acd9a,2026-08-14T22:40:00+00:00,BOS @ PIT,TOTAL,GAMELINE,TOTAL,BOS @ PIT TOTAL OVER 5.0,OVER,,,,a6325d5b0e3c01b6a0499d1aca4203495cc1666b,2e7fdba01d95f4cbb18681ee14a3ab1cb0239c44,5.0,DraftKings,-524,1.1908,0.83974,80.0,80.0,,0.714286,0.543686,-29.605,-35.258,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,ce28e39e53f06c32668c3d703ee9067eed9ba577,2026-08-14T23:30:00+00:00,DAL @ IND,SPREAD,GAMELINE,SPREAD,IND +3.5,HOME,IND,,,69cbdd05c51aa1af4414d4627da4919ef384b30b,3d61df1973c42c14f8ff377d41b16d750efa88c1,3.5,Fanatics,-525,1.1905,0.84,80.0,80.0,,0.714286,0.543686,-29.631,-35.274,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,8a105b91f1d12e353b0236f2f946c271af63c996,2026-08-14T23:15:00+00:00,NYY @ TOR,TOTAL,GAMELINE,TOTAL,NYY @ TOR TOTAL UNDER 12.0,UNDER,,,,9a872c401b40e7fa74b2fe50edcd811e98d99b7a,b04b187d27defd229e0e0439d3612fe4e6c83159,12.0,Fanatics,-525,1.1905,0.84,80.0,80.0,,0.714286,0.543686,-29.631,-35.274,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,2c5d4a3cdd2afb7caff13b8a2fdb0368eb059acc,2026-08-14T22:10:00+00:00,MIA @ CIN,SPREAD,GAMELINE,SPREAD,MIA +3.5,AWAY,MIA,,,d176e37d3034e59c4c4ba3599325a11e5e70501b,4d8627897c41f9f6a5aeec0508e02b4a21a5783a,3.5,Novig,-525,1.1905,0.84,80.0,80.0,,0.714286,0.543686,-29.631,-35.274,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,2889bff916cde60cbaab35f182f0068192b7dd44,2026-08-14T23:15:00+00:00,ARI @ ATL,TOTAL,GAMELINE,TOTAL,ARI @ ATL TOTAL UNDER 12.0,UNDER,,,,fbb6b1aefd9326073c9866f74f184811844ccc12,0b57b87ac54504daa32a35603739ae496af57a98,12.0,Fanatics,-525,1.1905,0.84,80.0,80.0,,0.714286,0.543686,-29.631,-35.274,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,f0ccaafc838af31a96ed2832f49e52f61c23b38f,2026-08-14T23:10:00+00:00,WSH @ NYM,TOTAL,TEAM_PROP,TOTAL,WSH TOTAL OVER 0.5,OVER,WSH,,,695e7ee4d604b61c598183197e19a0c4e608f815,1fa9f1c9c5e6feddbdd84e69dc0d1d632f60c355,0.5,draftkings,-2500.0,1.04,0.96154,,90.0,,0.785714,0.619416,-34.212,-35.581,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,488b3d2d3f8e214c64f3d2f237418aa9f74fbe3b,2026-08-15T01:38:00+00:00,KC @ LAA,TOTAL,TEAM_PROP,TOTAL,LAA TOTAL OVER 0.5,OVER,LAA,,,ae8c7f1e018251cda58ceef38566c607eab3b773,47646196b1b90478b5297a5d49486e4d0e46cc49,0.5,draftkings,-2500.0,1.04,0.96154,,90.0,,0.785714,0.619416,-34.212,-35.581,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,2c5d4a3cdd2afb7caff13b8a2fdb0368eb059acc,2026-08-14T22:10:00+00:00,MIA @ CIN,TOTAL,TEAM_PROP,TOTAL,CIN TOTAL OVER 0.5,OVER,CIN,,,524e337e422be3dd333677a6422eac6abeb56efa,bc526f4bfcddd0e155c4cbe3f98640fd1c46b540,0.5,draftkings,-2500.0,1.04,0.96154,,90.0,,0.785714,0.619416,-34.212,-35.581,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,7fcdba132025d708ccb897487bbdf70ae514ed86,2026-08-14T23:10:00+00:00,SD @ CLE,SPREAD,GAMELINE,SPREAD,SD +3.5,AWAY,SD,,,9fb9da8a2b32174089d4bcca8974c5a40cc55412,14a99711ad878d8b0a98031290cf95b674bccd5a,3.5,Novig,-545,1.1835,0.84496,100.0,80.0,,0.714286,0.543686,-30.127,-35.655,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,36ff8623e428995786e706503854ba8fc1c26140,2026-08-15T00:10:00+00:00,SEA @ HOU,TOTAL,GAMELINE,TOTAL,SEA @ HOU TOTAL UNDER 12.5,UNDER,,,,56d54017dd21ab6226bd746df2b0e3c06ecfd26e,4cc1f9d2f1437481bea7a7fdb6d3da7cf6e419ae,12.5,Novig,-545,1.1835,0.84496,80.0,80.0,,0.714286,0.543686,-30.127,-35.655,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,8a105b91f1d12e353b0236f2f946c271af63c996,2026-08-14T23:15:00+00:00,NYY @ TOR,SPREAD,GAMELINE,SPREAD,TOR +4,HOME,TOR,,,c54a8aff5dc6e303037d96f84447d1c8a6b98e8a,d0d4284ef742ea471da58ea77d8d65f6ceaaa71d,4.0,DraftKings,-546,1.1832,0.8452,80.0,80.0,,0.714286,0.543686,-30.151,-35.671,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,e88e813157c3cc8b6fc6ba7b14140ce20f3397d8,2026-08-15T02:10:00+00:00,MIL @ LAD,SPREAD,GAMELINE,SPREAD,LAD +2.5,HOME,LAD,,,f94d099e63f4a716463b46fd30e8804f3e71372f,86d04924660c0ee0ec60dd99a9550727bb875a9f,2.5,Fanatics,-550,1.1818,0.84615,100.0,80.0,,0.714286,0.543686,-30.246,-35.747,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,ce28e39e53f06c32668c3d703ee9067eed9ba577,2026-08-14T23:30:00+00:00,DAL @ IND,TOTAL,TEAM_PROP,POINTS,IND POINTS OVER 87.5,OVER,IND,,,53067f52f14aff3042f8731b9736621ee46f23dc,9c971912aaa1271c3940f7992996db0d6954ce18,87.5,Fanatics,-550,1.1818,0.84615,80.0,80.0,,0.714286,0.543686,-30.246,-35.747,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,8a105b91f1d12e353b0236f2f946c271af63c996,2026-08-14T23:15:00+00:00,NYY @ TOR,SPREAD,GAMELINE,SPREAD,TOR +4.5,HOME,TOR,,,c54a8aff5dc6e303037d96f84447d1c8a6b98e8a,fa36441dae2dea6c87285bbfec4d5437df451cd5,4.5,Fanatics,-550,1.1818,0.84615,80.0,80.0,,0.714286,0.543686,-30.246,-35.747,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,2c5d4a3cdd2afb7caff13b8a2fdb0368eb059acc,2026-08-14T22:10:00+00:00,MIA @ CIN,TOTAL,TEAM_PROP,RUNS,CIN RUNS UNDER 6.5,UNDER,CIN,,,524e337e422be3dd333677a6422eac6abeb56efa,3dbc3afe51764449f7cd01bfec7ae1d406a30f03,6.5,DraftKings,-550,1.1818,0.84615,80.0,80.0,,0.714286,0.543686,-30.246,-35.747,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,TEAM_PROP,POINTS,SEA POINTS UNDER 100.5,UNDER,SEA,,,86040774099aa93f53835857f8b0080de5a51309,71442e722fc8b748de70583d5fc5fc0d550e55c3,100.5,Fanatics,-550,1.1818,0.84615,100.0,80.0,,0.714286,0.543686,-30.246,-35.747,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,SPREAD,GAMELINE,SPREAD,PDX +13.5,AWAY,PDX,,,26b606d2a0c171236c149b78fc1e026c6914c49d,c420bc947171747238d2f91629cde2ad9b3dc960,13.5,DraftKings,-560,1.1786,0.84848,80.0,80.0,,0.714286,0.543686,-30.479,-35.921,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,8a105b91f1d12e353b0236f2f946c271af63c996,2026-08-14T23:15:00+00:00,NYY @ TOR,TOTAL,TEAM_PROP,TOTAL,NYY TOTAL OVER 0.5,OVER,NYY,,,ef490adcb10f27154bea5a26c70119e579b118b4,0e09621428be514d62286fe065cb654f91ff9545,0.5,draftkings,-3000.0,1.0333,0.96774,,90.0,,0.785714,0.619416,-34.832,-35.996,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,2c5d4a3cdd2afb7caff13b8a2fdb0368eb059acc,2026-08-14T22:10:00+00:00,MIA @ CIN,TOTAL,GAMELINE,TOTAL,MIA @ CIN TOTAL OVER 4.5,OVER,,,,f4bfb4358fadbb3101614cf6eb9ed9f89199a294,4bb062da6a35f83c9fb355f593bd975c91cfc605,4.5,Novig,-567,1.1764,0.85007,80.0,80.0,,0.714286,0.543686,-30.638,-36.041,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,36ff8623e428995786e706503854ba8fc1c26140,2026-08-15T00:10:00+00:00,SEA @ HOU,TOTAL,GAMELINE,TOTAL,SEA @ HOU TOTAL OVER 4.5,OVER,,,,56d54017dd21ab6226bd746df2b0e3c06ecfd26e,83fe81476eadf52e9fe5d5020f7a496149f6a29a,4.5,Fanatics,-575,1.1739,0.85185,80.0,80.0,,0.714286,0.543686,-30.816,-36.177,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,2c5d4a3cdd2afb7caff13b8a2fdb0368eb059acc,2026-08-14T22:10:00+00:00,MIA @ CIN,TOTAL,TEAM_PROP,RUNS,MIA RUNS OVER 1.5,OVER,MIA,,,86a139d78c45d27a900e4c625896fe76b209f7d7,eff90a9cc015e7e0c3f98987efc764011abbb70a,1.5,DraftKings,-575,1.1739,0.85185,80.0,80.0,,0.714286,0.543686,-30.816,-36.177,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,SPREAD,GAMELINE,SPREAD,PDX +13,AWAY,PDX,,,26b606d2a0c171236c149b78fc1e026c6914c49d,b36e6c153d75317fe636471cc5869e1344f33c36,13.0,Fanatics,-575,1.1739,0.85185,80.0,80.0,,0.714286,0.543686,-30.816,-36.177,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,aa778db9a68c2bad59ee411b142bb38274926a31,2026-08-15T01:40:00+00:00,TEX @ ATH,TOTAL,TEAM_PROP,TOTAL,ATH TOTAL OVER 0.5,OVER,ATH,,,c8e98b7b8a7d4148b61c22ed8ca59afbfa6bb6e1,8ca4a3540d3264c302f150fe75535f8883659d26,0.5,draftkings,-3500.0,1.0286,0.97222,,90.0,,0.785714,0.619416,-35.28,-36.287,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,aa778db9a68c2bad59ee411b142bb38274926a31,2026-08-15T01:40:00+00:00,TEX @ ATH,TOTAL,TEAM_PROP,TOTAL,TEX TOTAL OVER 0.5,OVER,TEX,,,e172b5cd1db0d53974f63075af25b48332d59807,bb26f742705e776a75fc551e076c2d4c5448a153,0.5,draftkings,-3500.0,1.0286,0.97222,,90.0,,0.785714,0.619416,-35.28,-36.287,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,ef20c401baa5b5cd51eab647418980093a9acd9a,2026-08-14T22:40:00+00:00,BOS @ PIT,TOTAL,GAMELINE,TOTAL,BOS @ PIT TOTAL OVER 4.5,OVER,,,,a6325d5b0e3c01b6a0499d1aca4203495cc1666b,01533e6180f6e783d2208f5d353aa65f16bc78ac,4.5,Fanatics,-600,1.1667,0.85714,80.0,80.0,,0.714286,0.543686,-31.345,-36.568,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,7fcdba132025d708ccb897487bbdf70ae514ed86,2026-08-14T23:10:00+00:00,SD @ CLE,SPREAD,GAMELINE,SPREAD,CLE +3.5,HOME,CLE,,,9fb9da8a2b32174089d4bcca8974c5a40cc55412,acec67e1f80d059ea5722f3877e10b82c5a34a29,3.5,Fanatics,-600,1.1667,0.85714,100.0,80.0,,0.714286,0.543686,-31.345,-36.568,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,488b3d2d3f8e214c64f3d2f237418aa9f74fbe3b,2026-08-15T01:38:00+00:00,KC @ LAA,SPREAD,GAMELINE,SPREAD,KC +3.5,AWAY,KC,,,d621f8e0e27a6d47671d60749dd5e0f71973d479,c02c30d000ae5d3dd7963db6d6e3206fb2b775f7,3.5,Fanatics,-600,1.1667,0.85714,80.0,80.0,,0.714286,0.543686,-31.345,-36.568,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,0a0695b5ceedd8e03ad7fc7168e13abaaa63c4c4,2026-08-15T02:15:00+00:00,COL @ SF,SPREAD,GAMELINE,SPREAD,SF +3.5,HOME,SF,,,dc2544e8ee81c215ff8c63d4a8b4a9db7a4d8155,b5f5f30dc66c21a3ffd1cc46975e62465f3aea01,3.5,Midnite,-600,1.1667,0.85714,80.0,80.0,,0.714286,0.543686,-31.345,-36.568,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,488b3d2d3f8e214c64f3d2f237418aa9f74fbe3b,2026-08-15T01:38:00+00:00,KC @ LAA,SPREAD,GAMELINE,SPREAD,KC +3,AWAY,KC,,,d621f8e0e27a6d47671d60749dd5e0f71973d479,685a600f88550d66fe3bcfa1ffd90a4b6c0e67ea,3.0,DraftKings,-610,1.1639,0.85915,80.0,80.0,,0.714286,0.543686,-31.546,-36.72,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,0a0695b5ceedd8e03ad7fc7168e13abaaa63c4c4,2026-08-15T02:15:00+00:00,COL @ SF,SPREAD,GAMELINE,SPREAD,COL +4,AWAY,COL,,,dc2544e8ee81c215ff8c63d4a8b4a9db7a4d8155,5a2975817a8dfabd1e112470a435599feae03d9d,4.0,DraftKings,-860,1.1163,0.89583,80.0,87.5,,0.75,0.566676,-32.915,-36.742,67.126,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,e88e813157c3cc8b6fc6ba7b14140ce20f3397d8,2026-08-15T02:10:00+00:00,MIL @ LAD,TOTAL,GAMELINE,TOTAL,MIL @ LAD TOTAL UNDER 11.0,UNDER,,,,9b7f34f352096990dab7fafd92c4928db206a02b,7606e4c1042d85731f77a58325c4598bdd8c5bf3,11.0,Fanatics,-450,1.2222,0.81818,80.0,77.778,,0.692309,0.514666,-30.351,-37.097,61.991,REJECTED,RECENT_HIT_RATE_BELOW_80;CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,6db6568d134f5df21219209469036a5e0afb6764,2026-08-14T23:10:00+00:00,BAL @ TB,TOTAL,GAMELINE,TOTAL,BAL @ TB TOTAL OVER 4.5,OVER,,,,24d8f1e8e6c1a089120500d15fc3c74b4d534a4f,232573480b19be4667220d2795082cb1f6b695a8,4.5,Fanatics,-650,1.1538,0.86667,100.0,80.0,,0.714286,0.543686,-32.298,-37.269,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,488b3d2d3f8e214c64f3d2f237418aa9f74fbe3b,2026-08-15T01:38:00+00:00,KC @ LAA,SPREAD,GAMELINE,SPREAD,LAA +4.5,HOME,LAA,,,d621f8e0e27a6d47671d60749dd5e0f71973d479,aacb385eef5e9f740e3cfcd3bfac10fbe2aa4b3d,4.5,Fanatics,-650,1.1538,0.86667,80.0,80.0,,0.714286,0.543686,-32.298,-37.269,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,36ff8623e428995786e706503854ba8fc1c26140,2026-08-15T00:10:00+00:00,SEA @ HOU,TOTAL,TEAM_PROP,RUNS,HOU RUNS OVER 1.5,OVER,HOU,,,e4b853203fd31a4c52c5ca864e20edbc1e866a3f,51efc7f5ac33a0568b20306b8a9e7a5cfda403c6,1.5,DraftKings,-650,1.1538,0.86667,80.0,80.0,,0.714286,0.543686,-32.298,-37.269,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,2889bff916cde60cbaab35f182f0068192b7dd44,2026-08-14T23:15:00+00:00,ARI @ ATL,TOTAL,GAMELINE,TOTAL,ARI @ ATL TOTAL UNDER 12.5,UNDER,,,,fbb6b1aefd9326073c9866f74f184811844ccc12,ccd48a3ecab32bdd91671e9c00a7ac937b760e6b,12.5,DraftKings,-650,1.1538,0.86667,80.0,80.0,,0.714286,0.543686,-32.298,-37.269,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
